1,営業
2,事務・秘書・受付
3,経理
4,総務人事
5,バイヤー
6,法務
7,企画
8,マーケティング
9,宣伝・広報
10,経営コンサルタント
11,為替ディーラー・トレーダー
12,証券アナリスト
13,融資・資産運用（ファンドマネージャーなど）
14,ファイナンシャルアドバイザー
15,アクチュアリー
16,システムエンジニア
17,プログラマ
18,ネットワークエンジニア
19,カスタマーエンジニア
20,研究職
21,設計開発
22,生産・製造
23,セールスエンジニア
24,薬剤師
25,栄養士
26,福祉士・介護士・ホームヘルパー
27,講師・インストラクター
28,専門コンサルタント
29,建築・土木設計
30,施工管理
31,Webデザイナー
32,デザイナー
33,ゲームクリエイター
34,記者・ライター
35,編集・制作
36,販売・接客
37,店長（店舗経営・運営）
38,スーパーバイザー
39,まだ決まっていない、わからない
